time,shunt_voltage,bus_voltage_V,current_mA,power_mW
0,923,5.1610000000000005,975,5040
0,487,5.201,464,2460
1,609,5.189,618,3220
0,513,5.201,468,2460
1,461,5.197,463,2420
1,502,5.201,434,2260
0,471,5.201,468,2420
1,616,5.189,575,3140
1,495,5.197,460,2400
1,421,5.205,435,2200
1,444,5.201,426,2300
0,467,5.201,470,2520
0,1015,5.165,1031,4720
0,467,5.201,468,2420
1,867,5.169,845,4320
0,463,5.201,465,2560
1,543,5.197,520,2940
1,517,5.189,590,3380
0,923,5.165,857,4760
1,679,5.173,863,4460
1,514,5.197,513,2660
1,660,5.189,642,3380
1,881,5.181,666,3540
1,474,5.201,452,2320
0,501,5.197,494,2560
1,435,5.201,436,2260
1,464,5.201,465,2420
1,521,5.189,707,3680
1,517,5.197,590,3760
1,513,5.189,608,3180
1,468,5.197,462,2420
1,442,5.205,503,2300
1,460,5.205,425,2220
1,508,5.197,512,2780
1,509,5.197,505,2620
1,437,5.201,435,2300
1,422,5.201,436,2260
1,433,5.201,426,2520
1,462,5.197,462,2420
0,487,5.197,464,2400
0,863,5.165,896,4980
1,926,5.169,883,4580
1,610,5.197,544,2580
1,462,5.197,464,2400
1,623,5.189,625,3220
1,556,5.197,622,2920
1,433,5.201,431,2260
0,488,5.201,463,2420
0,967,5.165,860,4480
0,465,5.197,461,2560
1,495,5.197,506,2760
0,626,5.189,619,3140
1,436,5.201,436,2260
1,886,5.169,806,3960
1,656,5.197,566,2940
1,537,5.197,615,3080
1,464,5.201,489,2420
1,585,5.189,666,2780
1,652,5.197,492,2780
1,453,5.205,434,2200
0,948,5.165,980,4820
1,473,5.193,657,2760
1,434,5.205,431,2200
1,650,5.185,676,4720
1,600,5.189,527,2720
1,437,5.205,443,2360
1,667,5.189,848,3400
1,517,5.193,596,3380
1,492,5.201,488,2680
0,471,5.197,462,2400
1,600,5.189,536,3680
0,919,5.161,966,5380
1,477,5.201,478,2500
1,537,5.197,521,2860
1,465,5.201,469,2420
0,856,5.165,1025,4760
0,468,5.201,473,2560
1,539,5.181,537,2820
1,490,5.201,465,2400
0,466,5.197,471,2880
0,498,5.197,499,2580
1,1058,5.165,996,4920
1,512,5.185,552,3380
0,960,5.1690000000000005,991,4920
1,463,5.201,462,2400
1,438,5.201,441,2420
1,438,5.201,425,2260
1,448,5.205,434,2260
1,668,5.193,692,3600
1,507,5.197,510,2580
1,986,5.165,971,5020
1,435,5.205,462,2260
1,421,5.201,435,2360
1,606,5.193,641,3380
0,476,5.197,486,2520
1,589,5.193,527,3180
0,1095,5.1530000000000005,1057,4840
0,495,5.197,467,2420
1,498,5.193,624,3080
1,660,5.189,561,2920
1,439,5.205,461,2200
1,593,5.185,634,3120
1,464,5.197,492,2420
0,492,5.197,467,2420
1,472,5.201,470,2460
1,588,5.185,535,2780
1,440,5.201,441,2400
1,597,5.185,539,2780
1,680,5.177,639,2940
1,532,5.193,532,2780
1,469,5.197,469,2720
1,479,5.201,481,2500
0,465,5.197,470,2420
0,489,5.201,465,2420
1,443,5.201,468,2300
1,498,5.189,657,4200
0,1007,5.157,970,5040
1,667,5.189,850,4400
1,931,5.177,591,3240
1,961,5.193,520,2680
1,593,5.189,571,3020
1,896,5.197,622,2760
1,514,5.197,515,2660
1,466,5.197,463,2420
0,464,5.197,463,2420
1,771,5.193,572,2980
1,675,5.197,509,2660
0,464,5.197,465,2420
0,467,5.201,471,2460
1,651,5.189,711,3380
1,549,5.197,514,3540
1,604,5.181,594,2780
0,918,5.165,945,4880
1,440,5.205,440,2300
1,569,5.185,538,2780
1,536,5.197,708,2940
1,455,5.205,440,2300
1,567,5.193,519,3040
0,988,5.1610000000000005,982,5120
1,550,5.193,553,2880
0,466,5.201,470,2460
1,516,5.197,646,2780
0,1018,5.1530000000000005,980,5080
1,546,5.193,729,3140
0,493,5.201,465,2420
1,485,5.197,465,2420
1,961,5.161,999,5300
0,469,5.197,464,2420
0,464,5.201,463,2500
1,429,5.201,432,2260
0,523,5.197,493,2460
1,883,5.169,816,4220
1,590,5.185,877,3020
0,461,5.201,464,2420
0,981,5.157,1018,5600
0,462,5.197,463,2400
1,464,5.197,463,2400
1,549,5.197,531,2860
1,437,5.201,440,2300
1,560,5.193,730,3280
0,469,5.197,467,2420
0,1013,5.1610000000000005,1019,4820
0,1000,5.157,952,4920
1,844,5.177,683,3760
0,1011,5.157,1021,5900
0,858,5.1610000000000005,909,4560
1,812,5.173,894,3760
1,439,5.201,443,2300
1,464,5.201,432,2300
1,433,5.197,449,2300
1,577,5.189,667,3240
0,941,5.165,897,5120
1,556,5.193,549,2660
0,463,5.197,465,2420
1,593,5.189,540,2820
1,550,5.193,760,3380
1,779,5.173,686,3400
1,732,5.193,524,2720
0,461,5.201,463,2420
1,546,5.193,584,3020
1,473,5.205,440,2300
1,540,5.197,591,3300
1,464,5.197,492,2460
0,466,5.197,462,2420
0,461,5.197,465,2400
0,463,5.197,465,2420
1,528,5.197,493,2760
0,468,5.201,468,2420
1,549,5.189,544,3120
0,464,5.201,487,2420
1,937,5.169,919,4320
1,495,5.205,461,2300
1,585,5.177,549,3120
1,465,5.197,465,2560
1,720,5.197,584,2580
1,438,5.205,434,2220
1,478,5.201,479,2500
0,465,5.201,561,2620
1,434,5.205,433,2200
0,468,5.201,466,2780
0,465,5.201,465,2560
0,467,5.201,465,2420
1,551,5.189,652,3680
1,801,5.165,746,4000
1,441,5.201,440,2260
1,534,5.197,502,2620
1,500,5.197,523,2660
1,470,5.201,467,2400
1,671,5.185,894,3800
0,1077,5.1610000000000005,917,4840
0,465,5.201,465,2420
1,666,5.169,656,3380
1,464,5.197,464,2420
0,483,5.197,464,2420
1,440,5.201,465,2300
1,654,5.193,594,2660
1,427,5.201,461,2400
0,1086,5.149,1052,5020
0,953,5.165,987,5280
1,469,5.201,464,2400
1,463,5.201,463,2420
1,466,5.197,465,2420
1,479,5.201,483,2500
0,467,5.201,468,2420
1,435,5.201,435,2260
1,435,5.201,434,2400
0,473,5.197,472,2420
1,473,5.197,469,2460
0,1092,5.165,893,5280
0,488,5.197,463,2400
1,470,5.197,461,2400
0,499,5.197,499,2580
1,435,5.201,438,2260
1,503,5.197,588,2620
1,512,5.197,503,2620
1,537,5.193,491,3120
1,483,5.201,468,2420
1,497,5.197,545,2720
1,530,5.201,513,2680
1,523,5.197,517,2860
1,830,5.177,687,3400
1,573,5.189,672,2860
1,687,5.181,552,2780
1,594,5.193,573,3700
1,712,5.177,850,4200
1,597,5.177,536,2680
1,977,5.157,940,5020
0,903,5.157,1093,5080
0,466,5.197,464,2420
1,539,5.185,654,3380
1,465,5.201,462,2560
1,632,5.189,744,2860
1,652,5.189,541,2980
0,468,5.197,487,2520
0,988,5.161,1003,5120
1,577,5.189,685,2820
0,866,5.165,958,5120
0,465,5.201,467,2460
1,436,5.205,441,2680
1,466,5.197,464,2420
1,806,5.173,837,4400
1,505,5.197,513,2660
1,582,5.189,699,2940
1,444,5.201,441,2260
1,579,5.201,548,3180
1,806,5.193,490,2560
1,540,5.197,503,2660
1,863,5.189,556,2760
0,472,5.197,470,2420
1,903,5.165,991,3140
1,726,5.185,743,2980
1,486,5.197,473,2460
1,427,5.201,436,2200
1,508,5.197,511,2620
0,463,5.197,469,2420
1,434,5.201,462,2420
0,945,5.165,887,4580
0,1070,5.157,952,5240
0,905,5.173,898,5040
0,1044,5.165,974,5140
1,439,5.201,488,2460
0,480,5.197,463,2420
1,537,5.197,565,2860
1,1003,5.161,924,4920
1,509,5.197,519,2680
1,517,5.197,516,2580
1,485,5.197,478,2500
1,593,5.189,695,3600
0,620,5.189,616,3400
1,435,5.201,436,2260
1,485,5.201,465,2420
1,647,5.189,762,3380
1,620,5.185,790,4100
1,543,5.197,510,2660
1,483,5.201,483,2520
1,465,5.201,442,2260
1,689,5.181,542,2660
1,470,5.197,468,2420
1,593,5.189,573,2980
1,596,5.189,612,4720
1,652,5.189,614,3680
1,446,5.201,443,2300
0,465,5.201,463,2400
1,835,5.189,514,2620
0,935,5.165,917,4720
1,650,5.185,537,2780
0,984,5.1610000000000005,979,5040
1,512,5.201,432,2260
1,490,5.189,655,3380
0,918,5.169,945,5540
1,541,5.193,525,2940
1,538,5.185,651,2820
0,731,5.185,673,3480
1,544,5.197,571,3540
1,533,5.197,606,3480
1,587,5.189,550,2680
0,1002,5.1610000000000005,978,4520
1,695,5.193,527,2620
1,436,5.205,434,2400
1,575,5.193,554,3240
1,548,5.193,842,3640
1,435,5.201,434,2260
1,490,5.193,573,3540
0,464,5.197,461,2420
1,642,5.193,497,2680
1,434,5.201,440,2260
1,540,5.197,503,3840
1,506,5.197,507,2620
1,580,5.181,598,2820
1,591,5.189,712,3540
0,1009,5.165,936,4920
1,440,5.201,435,2260
1,463,5.197,463,2560
0,467,5.197,466,2580
1,475,5.205,426,2300
1,650,5.185,661,4480
1,464,5.201,463,2400
1,635,5.189,587,3400
1,440,5.205,444,2320
1,538,5.193,556,3340
0,906,5.1610000000000005,966,5220
0,463,5.201,461,2520
1,651,5.189,540,2780
1,441,5.205,512,2300
0,486,5.201,463,2420
1,435,5.201,473,2320
1,652,5.193,541,2620
1,565,5.197,667,3180
1,540,5.193,507,2620
1,669,5.193,697,2820
0,475,5.197,469,2420
1,492,5.197,512,2580
1,540,5.197,600,3300
1,640,5.197,506,3080
1,651,5.181,542,2820
1,633,5.197,615,3220
1,696,5.197,532,2560
1,571,5.193,599,3500
1,502,5.193,577,3380
1,480,5.205,438,2300
0,465,5.201,512,2420
0,465,5.201,463,2420
1,615,5.193,518,3120
1,607,5.181,533,2920
1,439,5.201,443,2300
0,508,5.197,482,2420
0,464,5.201,464,2520
1,466,5.197,463,2420
1,436,5.201,437,2300
1,465,5.197,466,2420
1,618,5.197,491,2820
1,539,5.197,615,3440
1,665,5.185,516,3040
1,573,5.193,518,2680
0,991,5.165,1031,4660
1,658,5.193,741,2780
0,509,5.197,520,2680
1,432,5.205,435,2260
1,884,5.169,747,4220
1,508,5.205,468,2520
1,882,5.177,979,4480
1,560,5.197,521,2720
0,462,5.201,462,2420
1,650,5.193,513,2680
1,538,5.197,555,2880
1,659,5.185,798,3940
0,1025,5.1610000000000005,944,4840
1,506,5.197,506,2580
1,482,5.201,437,2260
0,467,5.197,471,2560
1,474,5.197,470,2420
1,851,5.185,653,3380
1,466,5.201,468,2420
1,554,5.189,732,3300
1,515,5.197,508,2620
1,465,5.197,468,2420
0,459,5.201,461,2420
1,461,5.201,435,2260
1,642,5.189,743,3840
0,470,5.197,463,2920
1,548,5.197,609,3040
1,465,5.197,471,2580
1,1076,5.161,1082,5340
1,548,5.189,590,3220
1,665,5.177,553,2880
0,498,5.197,478,2460
1,510,5.197,505,2260
1,433,5.201,435,2400
1,621,5.185,623,3220
1,812,5.185,846,4400
1,889,5.193,558,3540
1,565,5.189,627,3580
1,464,5.197,461,2500
1,537,5.193,701,3960
1,430,5.205,439,2400
0,488,5.197,462,2400
1,508,5.197,535,2720
1,475,5.201,477,2500
0,806,5.165,969,4980
1,899,5.169,976,4720
1,504,5.189,583,3340
1,928,5.197,536,2620
1,506,5.197,627,2780
1,510,5.197,510,2560
1,601,5.189,574,2980
1,469,5.201,470,2460
0,461,5.197,467,2420
1,436,5.201,433,2260
1,799,5.177,746,3900
1,537,5.197,574,3180
1,535,5.189,818,3040
1,476,5.201,543,2460
1,539,5.193,542,2980
1,580,5.181,569,2940
1,545,5.197,579,3020
1,704,5.185,637,4260
1,584,5.197,649,2860
1,442,5.197,514,2680
1,503,5.197,480,2460
1,467,5.197,520,2560
1,474,5.197,470,2460
1,499,5.201,477,2500
1,554,5.193,905,2820
0,466,5.197,465,2420
1,793,5.185,621,2860
1,721,5.173,667,3400
1,558,5.197,504,2580
0,518,5.197,476,2460
1,525,5.197,515,2680
1,595,5.193,851,2880
1,542,5.201,598,3240
1,544,5.197,494,2860
0,464,5.201,465,2420
1,492,5.201,465,2400
0,498,5.197,560,2520
0,467,5.201,461,2400
1,586,5.193,589,3380
0,964,5.165,929,4880
1,480,5.201,424,2560
0,1006,5.165,958,5080
1,466,5.197,489,2420
1,509,5.193,701,3680
1,673,5.185,810,3500
1,512,5.193,540,2680
1,467,5.197,468,2420
0,465,5.197,464,2420
1,507,5.197,514,2620
1,568,5.197,606,3120
1,527,5.197,517,2720
1,500,5.197,531,2660
1,538,5.197,637,3480
0,522,5.201,498,2580
0,533,5.1930000000000005,552,2880
1,538,5.193,513,3500
1,561,5.193,725,4320
1,435,5.201,433,2260
1,552,5.201,471,2460
1,434,5.201,433,2500
1,433,5.205,431,2260
0,946,5.165,1000,5180
1,439,5.205,433,2260
1,749,5.197,599,2920
0,505,5.197,518,2660
0,912,5.165,922,4720
0,467,5.201,462,2400
1,435,5.201,431,2260
1,651,5.189,530,2860
1,622,5.189,663,3440
0,467,5.197,467,2400
1,583,5.189,578,3120
0,1073,5.157,1022,5020
1,619,5.189,664,3440
1,496,5.189,678,3040
0,775,5.181,635,3380
1,455,5.205,436,2260
1,446,5.205,436,2260
1,515,5.197,507,2680
1,655,5.189,652,3380
1,467,5.197,465,2420
1,518,5.185,780,2860
1,588,5.181,536,2920
1,761,5.181,887,4260
1,435,5.201,484,2400
1,587,5.181,563,2780
1,627,5.181,535,2780
0,467,5.197,466,2980
0,473,5.197,515,2460
1,735,5.185,671,3440
1,868,5.185,652,3380
1,562,5.177,654,2860
1,477,5.201,504,2460
1,573,5.193,579,3020
1,500,5.189,581,3020
1,434,5.201,431,2260
1,573,5.185,645,3640
1,662,5.181,773,4460
1,505,5.185,596,3800
0,932,5.165,1072,4820
1,470,5.197,469,2420
1,466,5.197,469,2580
1,691,5.181,699,3840
0,547,5.1930000000000005,672,3440
1,465,5.201,470,2420
1,468,5.197,466,2420
1,617,5.189,638,3220
0,966,5.157,1011,4940
0,471,5.197,472,2460
1,432,5.205,433,2400
0,860,5.1690000000000005,844,4580
1,434,5.201,460,2400
0,464,5.197,465,2400
1,479,5.197,453,2360
1,435,5.201,435,2300
1,432,5.205,419,2420
1,433,5.201,431,2260
1,683,5.173,826,2880
1,486,5.201,462,2420
1,553,5.193,575,3700
0,470,5.197,540,2460
1,541,5.189,625,3540
0,464,5.197,464,2420
1,689,5.193,557,3040
0,469,5.201,468,2420
0,972,5.161,1017,5020
1,513,5.201,460,2200
1,472,5.197,494,2420
1,448,5.201,451,2360
0,1035,5.1610000000000005,1010,4920
0,988,5.157,1009,4980
1,504,5.189,677,3500
0,496,5.197,466,2420
0,895,5.165,1001,4680
1,465,5.201,464,2420
1,567,5.189,525,2880
0,543,5.193,593,2760
1,461,5.197,464,2420
0,471,5.201,491,2400
1,442,5.201,433,2260
1,497,5.197,464,2400
1,606,5.193,715,2780
0,882,5.1690000000000005,897,4560
1,466,5.201,489,2420
1,888,5.189,606,3140
1,478,5.197,440,2300
1,436,5.201,436,2260
1,512,5.193,553,3600
0,465,5.197,462,2400
1,702,5.189,599,3580
1,503,5.197,509,2580
1,434,5.201,433,2300
1,557,5.193,511,2860
1,462,5.197,481,2400
1,653,5.189,578,2880
1,555,5.189,653,3400
1,467,5.197,467,2420
0,467,5.197,467,2520
1,478,5.197,516,2680
0,464,5.197,469,2420
1,458,5.201,432,2260
1,512,5.197,515,2620
1,663,5.197,541,2820
0,492,5.201,463,2420
1,721,5.181,903,4260
0,469,5.197,495,2420
1,504,5.201,466,2420
0,850,5.165,926,4820
1,464,5.197,464,2420
1,578,5.185,539,2780
1,737,5.197,532,2760
0,464,5.201,480,2420
1,525,5.201,469,2420
1,445,5.201,463,2320
1,539,5.197,529,3340
1,654,5.181,540,2620
1,522,5.193,591,3280
1,607,5.197,549,2860
1,799,5.185,651,3380
0,463,5.201,464,2420
1,1049,5.157,847,4400
0,905,5.169,906,4660
1,470,5.197,464,2420
1,539,5.197,525,2860
1,431,5.201,436,2260
1,445,5.201,435,2260
1,438,5.205,425,2300
1,456,5.201,434,2260
0,940,5.165,910,4780
1,923,5.173,937,4480
1,652,5.185,540,2780
0,462,5.197,462,2400
1,432,5.201,461,2260
1,478,5.201,479,2500
1,543,5.185,614,4360
1,504,5.197,513,2660
1,541,5.197,605,3020
1,543,5.197,572,3240
1,437,5.201,440,2300
0,465,5.201,467,2420
1,588,5.177,538,2760
1,501,5.197,594,4100
1,486,5.197,466,2420
1,777,5.169,798,4680
1,774,5.173,614,3140
1,739,5.177,541,2780
1,438,5.205,436,2260
1,820,5.181,648,3280
0,502,5.193,501,2580
0,462,5.197,488,2400
1,538,5.197,533,2780
0,474,5.197,476,2460
1,480,5.201,434,2260
1,649,5.189,579,2980
0,494,5.197,494,2560
1,558,5.193,635,3280
1,462,5.205,433,2260
1,506,5.197,523,2920
0,498,5.197,463,2400
1,1018,5.165,991,4920
1,533,5.197,698,3040
0,492,5.201,461,2400
1,813,5.169,885,3940
1,687,5.189,653,3480
1,501,5.197,499,2580
1,510,5.193,544,3380
1,667,5.189,540,2580
1,438,5.205,461,2460
1,786,5.177,779,3760
1,556,5.193,469,2460
1,508,5.197,516,2660
1,437,5.201,431,2400
0,1014,5.165,875,4460
1,467,5.201,463,2560
1,581,5.189,836,3380
0,959,5.165,918,5140
1,648,5.185,516,2680
1,490,5.189,573,2980
1,433,5.205,435,2260
0,970,5.165,994,4680
1,509,5.201,509,2780
0,466,5.197,472,2400
1,458,5.201,432,2300
1,631,5.185,483,2660
1,651,5.185,660,4580
1,691,5.193,543,2660
1,445,5.201,488,2260
1,994,5.165,1003,5080
1,734,5.181,659,3440
1,714,5.189,633,3680
1,557,5.185,609,3800
0,615,5.185,624,3220
1,525,5.189,634,3380
1,535,5.201,472,2580
0,962,5.157,1040,5300
1,440,5.201,430,2260
1,503,5.197,445,2300
1,993,5.161,969,5020
1,608,5.189,767,3480
1,615,5.185,645,3120
0,463,5.201,461,2400
1,513,5.197,560,3140
1,465,5.201,465,2420
0,471,5.197,466,2760
1,617,5.189,713,3220
1,541,5.193,502,3120
1,433,5.201,437,2260
1,509,5.189,541,3300
1,467,5.201,464,2460
1,540,5.193,601,3120
1,537,5.201,659,3040
1,500,5.189,583,3020
0,587,5.1850000000000005,643,2880
1,467,5.197,470,2460
0,466,5.197,463,2420
0,465,5.201,467,2420
1,438,5.201,467,2320
1,689,5.189,535,2780
0,496,5.189,502,2780
1,716,5.197,513,2660
0,990,5.165,964,4940
1,504,5.189,639,3300
1,467,5.197,491,2420
1,438,5.201,438,2300
1,464,5.197,461,2400
1,441,5.201,442,2300
1,837,5.177,767,3400
0,952,5.165,904,4940
0,468,5.197,464,2420
1,439,5.201,438,2300
1,508,5.201,511,2620
1,583,5.189,546,2860
1,527,5.197,579,2820
1,628,5.193,757,3500
1,647,5.185,716,4420
0,988,5.169,895,4660
0,465,5.197,464,2420
1,670,5.181,614,3400
1,679,5.193,528,2760
0,1028,5.1610000000000005,921,5300
1,962,5.161,878,4220
1,427,5.201,474,2220
0,468,5.197,467,2420
1,899,5.173,909,4720
1,438,5.205,464,2420
1,616,5.193,539,2620
1,756,5.185,819,4260
1,511,5.197,559,2920
0,611,5.185,651,3180
1,625,5.185,685,3500
1,509,5.197,507,2680
1,1048,5.161,1014,5240
1,434,5.205,435,2260
1,512,5.193,551,2860
1,544,5.197,587,3180
1,508,5.197,510,2660
1,657,5.189,658,2880
1,430,5.205,438,2300
1,431,5.201,436,2260
1,504,5.197,504,2780
1,779,5.177,829,4220
0,1007,5.165,1011,5220
0,470,5.201,471,2460
1,493,5.193,550,3700
1,520,5.201,470,2460
1,863,5.161,935,4940
1,665,5.181,756,4460
0,926,5.165,914,4940
0,642,5.197,655,2680
1,429,5.205,439,2300
1,433,5.201,435,2260
0,479,5.197,483,2460
1,536,5.193,598,3680
1,549,5.197,540,2820
0,466,5.201,462,2400
1,638,5.185,937,3840
1,480,5.197,476,2620
1,606,5.197,552,3120
1,421,5.201,434,2260
1,813,5.173,649,3380
0,462,5.193,572,2980
1,597,5.193,651,3600
1,613,5.193,550,3120
0,474,5.197,476,2460
1,473,5.205,432,2300
0,892,5.169,933,4920
0,463,5.201,464,2420
1,523,5.197,549,2720
1,642,5.193,573,3840
1,492,5.201,466,2420
1,856,5.177,651,3340
0,987,5.1610000000000005,1004,5240
1,550,5.193,502,3300
1,511,5.197,507,2620
0,461,5.201,469,2420
1,687,5.189,541,2620
1,439,5.201,462,2300
1,579,5.189,579,3220
1,702,5.189,550,3040
0,491,5.201,467,2420
1,575,5.181,570,2780
0,648,5.181,895,4620
0,465,5.201,462,2420
1,582,5.185,634,3640
0,467,5.197,470,2420
1,464,5.197,467,2460
0,473,5.201,466,2520
0,525,5.193,540,2820
1,465,5.201,487,2420
1,439,5.205,434,2260
0,495,5.197,462,2420
1,544,5.197,509,2660
1,509,5.197,508,2680
1,913,5.169,920,4760
1,436,5.201,433,2400
0,466,5.197,465,2420
1,623,5.185,703,3220
0,627,5.189,606,3140
1,538,5.197,507,2620
1,519,5.197,512,2620
1,464,5.201,432,2220
0,635,5.185,620,3140
0,545,5.193,517,3120
0,470,5.197,469,2580
1,502,5.189,604,3240
1,704,5.185,674,4040
0,1052,5.165,916,4760
0,928,5.165,1030,4780
1,562,5.181,832,4300
0,1002,5.1610000000000005,877,5440
0,466,5.197,468,2940
1,510,5.189,614,3340
0,468,5.201,469,2460
1,465,5.197,471,2500
1,740,5.197,513,2620
1,539,5.197,595,2860
1,1023,5.161,982,4720
1,625,5.185,626,3380
1,435,5.205,442,2260
1,741,5.189,589,4100
0,965,5.1610000000000005,1016,5240
0,513,5.197,507,2660
0,980,5.1610000000000005,1027,4920
1,432,5.201,429,2260
1,745,5.181,705,3640
1,567,5.193,553,3740
1,535,5.193,516,2680
1,744,5.197,537,2780
0,464,5.197,463,2620
1,515,5.197,506,2660
1,435,5.201,425,2260
1,727,5.181,669,3740
1,466,5.201,468,2560
1,564,5.201,466,2420
1,561,5.189,508,2660
1,436,5.201,439,2260
0,1123,5.1610000000000005,967,4720
0,506,5.197,538,2780
1,984,5.161,938,4980
1,428,5.201,436,2260
1,434,5.201,435,2260
1,538,5.197,612,3040
1,570,5.201,509,3500
1,729,5.177,834,4320
1,472,5.197,504,2420
1,584,5.193,610,2940
0,934,5.1610000000000005,974,4760
1,852,5.169,1017,4780
0,464,5.197,461,2400
0,464,5.201,487,2400
1,511,5.189,710,3760
1,464,5.201,431,2260
1,593,5.189,621,2780
1,433,5.205,435,2220
1,435,5.205,431,2260
1,751,5.173,687,3500
1,438,5.201,438,2260
1,490,5.197,466,2420
1,546,5.193,552,2860
0,488,5.197,493,2560
1,502,5.197,533,2660
1,934,5.169,934,4820
1,433,5.205,432,2260
1,467,5.197,502,2420
1,676,5.185,839,4040
1,441,5.205,438,2320
1,731,5.193,645,2820
0,529,5.197,502,2580
1,744,5.193,568,2940
1,861,5.197,521,2620
1,468,5.201,470,2460
1,466,5.201,473,2260
1,527,5.189,705,3180
1,434,5.201,462,2260
1,507,5.189,546,3380
1,588,5.189,534,2780
0,467,5.201,464,2400
1,435,5.205,433,2260
1,495,5.189,574,3580
1,469,5.197,471,2460
1,439,5.205,465,2300
1,817,5.173,548,3020
0,464,5.197,464,2420
1,659,5.189,757,4100
1,467,5.201,466,2420
1,509,5.197,511,2660
1,531,5.197,553,3280
1,466,5.197,499,2560
1,521,5.197,637,3300
1,523,5.197,660,3300
0,468,5.197,508,2520
1,938,5.161,994,5040
1,530,5.197,508,2780
0,1025,5.157,861,5440
0,470,5.197,471,2460
1,502,5.197,507,2680
1,508,5.189,564,4580
1,655,5.181,581,2820
0,464,5.197,463,3220
1,596,5.189,591,3020
1,622,5.193,550,3400
0,701,5.181,700,3540
0,915,5.161,921,4760
1,651,5.189,585,3020
0,466,5.201,465,2420
1,555,5.197,650,4120
1,926,5.165,964,4620
0,479,5.201,489,2560
0,916,5.1610000000000005,968,4520
1,655,5.185,581,3020
1,939,5.165,897,4620
1,535,5.197,653,2920
1,512,5.197,559,3040
0,512,5.197,506,2620
1,493,5.193,586,3040
0,464,5.201,465,2420
0,483,5.197,486,2520
0,467,5.201,467,2420
1,548,5.193,661,3180
0,463,5.197,464,2560
1,510,5.197,504,2660
1,473,5.201,436,2260
1,511,5.197,507,2660
1,423,5.201,434,2420
1,643,5.197,527,2580
0,950,5.165,925,5040
1,441,5.201,461,2400
1,590,5.193,759,2820
1,573,5.189,928,3400
1,468,5.197,468,2420
1,596,5.193,510,2940
1,816,5.185,636,3400
1,529,5.197,621,3080
1,502,5.201,524,2460
1,438,5.201,434,2260
1,508,5.197,507,2660
1,435,5.201,427,2300
1,464,5.201,465,2420
1,536,5.189,600,3120
1,668,5.185,651,5040
1,624,5.181,569,2780
1,453,5.201,448,2360
1,624,5.197,893,2780
1,512,5.197,510,2660
1,431,5.205,429,2260
1,538,5.193,752,4300
1,763,5.193,652,3300
1,1042,5.153,1013,5040
0,462,5.197,463,2400
1,462,5.197,467,2420
1,548,5.189,585,3440
1,521,5.193,672,4000
1,505,5.197,535,3700
1,514,5.189,622,3120
1,567,5.197,587,3040
1,541,5.197,512,2680
1,511,5.189,671,3380
0,466,5.201,465,2420
1,651,5.189,714,2780
1,513,5.197,504,2620
1,514,5.197,514,2660
1,525,5.197,548,2860
1,577,5.193,575,2980
1,438,5.201,438,2300
1,651,5.177,579,2820
1,435,5.205,435,2400
0,486,5.197,482,2500
1,439,5.205,438,2300
1,424,5.205,436,2260
1,573,5.189,630,3040
1,514,5.197,540,2820
1,433,5.205,462,2400
1,976,5.165,954,4920
0,464,5.197,490,2400
0,898,5.161,930,4980
1,635,5.185,691,3700
0,466,5.197,467,2420
1,1002,5.161,1050,5440
0,468,5.201,466,2420
1,609,5.189,835,3440
0,463,5.197,468,2880
1,542,5.193,632,3600
0,465,5.197,498,2520
1,661,5.193,517,2780
1,504,5.197,529,2620
0,478,5.201,462,2420
1,436,5.201,437,2260
1,852,5.169,909,4660
1,872,5.193,516,2880
0,567,5.189,630,3280
1,666,5.197,496,2580
1,467,5.201,480,2400
1,948,5.165,1012,5340
1,514,5.201,499,2500
1,432,5.205,456,2300
1,849,5.193,530,2760
1,434,5.205,443,2300
0,468,5.197,470,2460
1,441,5.201,469,2420
1,529,5.197,496,3020
1,433,5.201,434,2320
1,695,5.185,656,4000
1,464,5.197,463,2420
0,465,5.201,464,2560
1,534,5.197,599,3380
1,555,5.197,642,3140
0,462,5.197,468,2580
1,573,5.193,503,3120
0,870,5.165,940,4460
0,467,5.201,468,2420
1,436,5.201,430,2300
0,506,5.1850000000000005,511,2860
1,438,5.205,439,2300
0,466,5.197,490,2400
0,465,5.201,471,2560
1,577,5.189,588,4580
0,926,5.1610000000000005,994,4720
0,470,5.197,492,2420
1,436,5.205,431,2460
1,878,5.165,896,4620
1,708,5.193,501,3040
1,638,5.185,538,2780
0,492,5.197,468,2460
1,466,5.197,467,2420
0,1044,5.1610000000000005,937,5020
1,802,5.189,520,2660
0,469,5.193,464,2400
1,568,5.193,635,3300
1,506,5.197,512,2780
1,486,5.197,474,2460
0,463,5.201,463,2420
1,465,5.201,463,2420
0,609,5.185,616,3220
0,900,5.165,956,4780
0,935,5.169,944,4620
1,516,5.197,518,2660
1,648,5.193,777,3380
0,470,5.201,502,2460
0,1025,5.157,913,5080
0,466,5.201,465,2400
1,496,5.189,578,4880
1,510,5.197,511,2580
1,449,5.201,458,2260
1,490,5.205,439,2300
1,513,5.197,513,2820
1,466,5.197,467,2420
1,573,5.193,642,3700
1,433,5.201,436,2400
1,497,5.201,470,2460
1,812,5.185,527,2880
1,521,5.193,641,3280
0,550,5.193,554,2660
1,432,5.205,425,2260
1,465,5.201,467,2420
1,461,5.197,464,2420
1,635,5.185,634,3300
1,535,5.197,439,2300
0,541,5.193,536,2780
0,928,5.1610000000000005,1103,5180
